Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,,Transfers
040969901100,Randolph Academy Union Free School District,Cattaraugus,Union Free,06/30/2018,12,170,0,7005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8491140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,4485,0,0,0,0,0,600,0,50823,8547650,0,174492,0,0,0,0,0,0,0,0,0,0,0,0,0,177352,0,0,0,125965,0,0,0,0,0,0,9025459,0,0,0,375000,0,9400459,926241,679093,0,23064,0,0,3631704,365547,968213,107962,15899,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174325,0,325175,0,378922,1081490,9563,0,29799,12947,0,14630,0,19876,8764550,375000
040769900100,Randolph Central School District,Cattaraugus,Central,06/30/2018,12,894,458077397,8045545,4018539,0,591976,0,0,7793,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,53029,3300,112226,0,0,0,0,0,0,0,563584,5352631,0,13445161,0,0,0,0,0,0,0,0,0,0,0,0,0,982422,18457,0,0,432086,0,0,0,0,0,0,20230757,8344225,0,0,412613,0,28987595,5195337,732404,0,2011,0,0,9040923,1261591,478730,1314346,256204,0,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264252,0,636242,0,667981,2244226,0,3902,61112,10142,0,235676,1775000,235450,24418754,412613
200948300200,Raquette Lake Union Free School District,Hamilton,Union Free,06/30/2018,12,0,323878108,0,193893,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,32,194075,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195349,0,0,0,0,0,195349,48425,41956,0,0,0,0,56905,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,19441,153,0,0,0,0,0,0,0,201383,0
010618000200,Ravena-Coeymans-Selkirk Central School District,Albany,Independent Superintendent,06/30/2018,12,1788,1235237390,29869301,22147224,0,2510304,2339707,0,41758,0,0,0,0,0,0,0,0,0,0,137648,0,0,0,0,0,0,0,0,0,20054,0,0,0,0,0,0,0,0,0,0,0,0,68538,9718,357124,0,0,64976,0,0,12025,0,884094,28593170,0,18046071,0,0,0,0,0,0,0,0,0,0,0,0,0,863749,5627,0,0,589475,0,0,0,0,0,0,48098092,0,539103,0,290618,0,48927813,12805495,1081741,0,1783,0,257,22422265,1792318,1447909,3801290,362420,0,20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656494,0,1626437,0,1610226,5326559,0,0,191640,4493,316779,125369,2987446,428230,57010051,290618
540792200300,Red Creek Central School District,Wayne,Central,06/30/2018,12,854,321982133,25085000,3630855,0,774743,0,0,12823,0,0,155116,0,0,0,0,0,0,0,68592,0,0,0,0,0,0,0,0,0,4403,0,0,0,0,2965,0,0,0,0,0,0,4141,1083991,40864,138140,0,0,0,0,0,8735,0,633954,6559322,0,16438289,0,0,0,0,0,0,0,0,0,0,0,0,0,1100145,0,0,0,384193,0,0,0,0,0,0,24481949,5125000,0,0,2277440,0,31884389,3346228,900679,0,4545,0,0,10298781,1337411,429405,1418084,232852,0,33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266166,0,660751,0,662389,2356461,0,1176,147516,2580,0,246490,1010000,776242,24263133,2277440
130670300100,Red Hook Central School District,Dutchess,Independent Superintendent,06/30/2018,12,1898,1545551068,14080000,30030988,0,2803114,85554,0,60045,0,0,0,0,0,0,0,0,0,0,217126,0,0,0,0,0,0,0,0,0,4262,0,0,0,0,0,0,0,0,0,0,0,15002,212890,77234,400663,0,0,40086,0,0,12350,0,405410,34364724,0,17028313,0,0,0,0,0,0,0,0,0,0,0,0,0,776569,0,0,0,333343,0,0,0,0,0,0,52502949,0,0,0,231483,0,52734432,3427309,1118571,0,7183,0,0,25337154,2156783,953670,2450981,538075,0,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,0,0,0,0,0,0,0,0,0,0,0,965136,0,1867514,0,1954435,8309811,0,0,333850,10287,502863,9033,3195000,520613,53668475,231483
300770500100,Remsen Central School District,Oneida,Central,06/30/2018,12,394,254202108,2299155,4365407,0,720009,0,0,12733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,1605,0,260491,5360421,0,6630806,0,0,0,0,0,0,0,0,0,0,0,0,0,325056,0,0,0,9132,0,0,0,0,0,0,12325415,1279155,0,0,103688,0,13708258,2182868,396449,0,1450,0,0,6319410,414321,450892,696730,157883,0,5145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125972,0,440862,0,410817,1746071,0,0,39106,0,0,10876,421200,48383,13868435,103688
470978700100,Remsenburg-Speonk Union Free School District,Suffolk,Union Free,06/30/2018,12,140,2124605391,0,11788324,0,143844,33108,0,0,0,0,0,0,0,0,0,0,0,0,307973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13655,300,40120,0,0,0,0,0,0,0,247052,12574376,0,622986,0,0,0,0,0,0,0,0,0,0,0,0,0,63343,0,0,0,19446,0,0,0,0,0,0,13280151,0,0,0,22718,0,13302869,721699,570546,0,0,0,0,8866970,396759,118660,529484,21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647,0,0,0,0,0,0,0,0,0,0,0,89482,0,315839,0,293904,1022204,1442,9487,29700,67,0,158010,0,12778,13160684,22718
380547000000,Rensselaer City School District,Rensselaer,City Public School,06/30/2018,12,1073,439005249,60247185,5890731,0,867218,870566,0,18395,0,0,0,458492,0,0,0,0,0,0,111011,0,0,0,0,0,0,0,0,0,2250,0,0,0,99569,23506,0,0,0,0,0,0,0,7656,111228,62541,0,0,0,0,0,36740,0,667761,9227664,0,14292187,0,0,0,0,0,0,0,0,0,0,0,0,0,913048,0,0,0,1032961,0,0,0,0,0,0,25465860,0,0,0,1064623,0,26530483,2301301,842308,0,0,0,0,11737860,1165800,912299,697251,328993,0,4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276884,0,766764,0,782841,2361699,2116,0,61691,703,0,47739,2005000,2556119,26851853,123146
130770700100,Rhinebeck Central School District,Dutchess,Central,06/30/2018,12,1031,1712907511,17199535,26157063,0,1748570,19720,0,48281,0,0,0,0,0,0,0,0,0,0,33082,0,0,0,0,0,0,0,0,0,3211,0,0,0,0,0,0,0,0,0,0,0,0,71703,6767,208256,0,0,9223,0,0,0,0,136997,28442873,0,3675591,0,0,0,0,0,0,0,0,0,0,0,0,0,566548,0,0,0,128239,0,0,0,0,0,0,32813251,0,0,0,162116,0,32975367,2085354,886746,0,6731,0,0,14827532,1064564,1136728,1692070,386701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470276,0,1201319,0,1136192,5393851,0,1352,191026,2027,295987,139356,1285265,553585,32758110,155385
360770800100,Richfield Springs Central School District,Otsego,Central,06/30/2018,12,407,324931206,1150000,2932516,0,458921,0,0,10691,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36308,0,0,0,0,0,0,0,980,33000,19517,0,2641,757,0,0,109626,0,309370,3916227,0,6818734,0,0,0,0,0,0,0,0,0,0,0,0,0,376924,0,0,0,17738,0,0,0,0,0,0,11129623,0,0,0,352781,0,11482404,1005884,598280,0,0,0,0,5335453,581499,201657,630878,134250,0,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123845,0,345022,0,353057,1681066,0,0,12196,0,0,86471,160000,49925,11378014,352781
060771500100,Ripley Central School District,Chautauqua,Central,06/30/2018,12,124,81972017,5850172,1339227,0,522023,11339,0,9353,0,0,0,0,0,0,0,0,0,0,4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8159,17225,29738,0,0,1640,0,0,100,0,102485,2045664,0,6883757,0,0,0,0,0,0,0,0,0,0,0,0,0,281167,0,0,0,124277,0,0,0,0,0,0,9334865,0,129562,0,31436,0,9495863,882961,529531,0,1717,0,4737,4296934,308285,194275,454069,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,0,101583,0,181399,0,220114,925034,0,8720,51806,0,0,5912,924562,159863,9252920,31436
470771600200,Riverhead Central School District,Suffolk,Central,06/30/2018,12,5979,6568950733,78562079,93204366,0,8152805,1156885,0,45,0,0,0,0,0,0,0,0,0,0,801337,0,0,0,0,0,0,0,0,0,0,0,0,0,577622,5393,0,0,0,0,0,0,0,422374,27632,410617,0,0,186492,0,0,37588,0,1098348,106081504,0,33288717,0,0,0,0,0,0,0,0,0,0,0,0,0,3464886,0,0,0,1706073,0,0,0,0,0,0,144541180,0,1011000,0,647526,0,146199706,13220339,2310779,0,0,0,0,74640163,4774782,4905170,7795602,1547411,0,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229241,0,4815206,0,4801456,15157224,6559,210184,879883,17596,0,639468,6722784,2616636,147303433,650622
260548000000,Rochester City School District,Monroe,City Public School,06/30/2018,12,31103,6460534698,487391442,108961889,0,10138111,0,0,0,0,0,0,0,0,0,0,0,0,0,1226305,0,0,0,0,0,0,0,0,0,102100,0,0,0,936752,0,0,0,0,0,0,0,0,1690235,203411,258354,0,0,841821,0,0,350,0,34491207,158850535,0,681545444,0,0,0,0,0,0,0,0,0,0,0,0,0,52996499,0,0,0,25345916,1051302,0,0,0,0,0,919789696,123670000,2925000,0,72196517,0,1118581213,161568385,13579926,0,5183113,0,438646,504266911,29740596,33288856,78522058,3006080,0,42073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035941,0,0,0,0,0,0,0,0,0,0,0,0,1161317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10461457,0,25573313,0,23318220,77152743,12621,97153,4917156,-120023,0,23818533,37650976,21473074,1056189125,72196517
280638602100,Rockville Centre Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,3568,3761797308,50145599,85290701,0,7209299,1198564,0,45855,0,0,0,0,0,0,0,0,0,0,3010655,0,0,0,0,0,0,0,0,0,493168,0,0,0,555379,0,0,104557,0,0,0,0,0,412212,2895,549564,0,0,246713,0,0,72380,0,385891,99577833,0,12411152,0,0,0,0,0,0,0,0,0,0,0,0,0,957015,0,0,0,390933,0,0,0,0,0,0,113336933,28340,0,0,5085643,0,118450916,9533552,2399755,0,0,0,0,59552120,4023511,4415170,3769884,1452770,0,44612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44695,0,52400,0,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559784,0,5008648,0,4748300,12816811,0,20982,549376,38417,688358,38831,2542038,1877492,115178892,5085643
470909600900,Rocky Point Union Free School District,Suffolk,Union Free,06/30/2018,12,3051,1913071778,16580000,43578119,0,6051213,0,0,0,0,0,0,0,0,0,0,0,0,0,186059,0,0,0,0,0,0,0,0,0,68526,0,0,0,0,0,0,0,0,0,0,0,0,113332,0,562388,0,0,24791,0,0,12221,0,752866,51349515,0,29138805,0,0,0,0,0,0,0,0,0,0,0,0,0,1298464,0,0,0,578334,0,0,0,0,0,0,82365118,0,0,0,7235285,0,89600403,13500371,1860272,0,0,0,0,42143719,1816603,2347017,4738661,1323366,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926877,0,3057451,0,2810329,9777401,0,47740,366036,25135,0,2427,3060000,729189,88536694,7335285
300549000000,Rome City School District,Oneida,City Public School,06/30/2018,12,5302,1457113354,64465421,25977705,0,6345830,1553321,0,159909,0,0,0,0,0,0,0,0,0,0,445698,0,0,0,0,0,0,0,0,0,15395,0,0,0,0,0,0,0,0,0,0,0,0,1958088,20966,487574,0,0,8779,0,0,9980,0,3646084,40629329,12661,76042677,0,0,0,0,0,0,0,0,0,0,0,0,0,4049597,0,0,0,2583682,0,0,0,0,0,0,123317946,9245000,245000,0,2802136,0,135610082,21422223,12674283,0,6168,0,0,56734480,5398711,2227290,7380467,955708,0,22688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170365,0,3431989,0,3373358,18837982,0,53629,669889,31580,0,2449828,8033502,2601747,147475887,2802136
450772000300,Romulus Central School District,Seneca,Central,06/30/2018,12,397,336132460,6210000,5099397,0,549177,46066,0,21539,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,1757,0,0,0,0,6119,6000,0,74034,0,0,20090,0,0,7886,0,198852,6032818,0,6295496,0,0,0,0,0,0,0,0,0,0,0,0,0,476002,0,0,0,194480,0,0,0,0,0,0,12998796,0,0,0,226970,0,13225766,766105,560060,0,0,0,0,5706191,864778,247055,698259,222935,0,4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139990,0,342267,0,346533,1288581,0,0,84914,0,0,135388,1005000,315850,12728691,226970
510650900100,Rondout Valley Central School District,Ulster,Independent Superintendent,06/30/2018,12,1902,2006961114,14515000,32251183,0,2922677,15169,0,107046,0,0,0,0,0,0,0,0,0,0,456438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164065,55711,334599,0,0,1463,0,0,12667,0,911850,37232868,0,23809103,0,0,0,0,0,0,0,0,0,0,0,0,0,948381,0,0,0,481691,0,0,0,0,0,0,62472043,8780000,0,0,1269345,0,72521388,4736538,1429795,0,24520,0,0,27596131,3133947,2776401,3622967,670887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882190,0,2273418,0,2233420,9742291,1003,0,293752,8498,481955,5235,3025000,473023,63410971,1269345
280638600800,Roosevelt Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,3961,1080099231,143355000,18749019,0,3091344,141365,0,0,0,0,0,0,0,0,0,0,0,0,84999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111431,20267,71336,0,0,0,0,0,16200,0,1648172,23934133,0,75437312,0,0,0,0,0,0,0,0,0,0,0,0,0,2354639,0,0,0,2430163,0,0,0,0,0,0,104156247,0,0,0,17753509,0,121909756,7828919,2226387,0,0,0,0,50562575,3552349,3847758,5265444,865034,0,10897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963255,0,3242576,0,3097492,9822157,27397,8838,442945,40898,0,47214,8215000,6701176,106768311,17753509
480771800100,Roscoe Central School District,Sullivan,Central,06/30/2018,12,223,333233428,3400761,4749398,0,270930,0,0,24070,0,0,0,0,0,0,0,0,0,0,30546,0,0,0,0,0,0,0,0,0,224369,0,0,0,0,0,0,0,0,0,0,0,0,5161,624,47671,0,0,6809,0,0,11439,0,221541,5592558,0,2999323,0,0,0,0,0,0,0,0,0,0,0,0,0,210477,0,0,0,106615,0,0,0,0,0,0,8908973,0,0,0,31821,0,8940794,651549,524389,0,68,0,0,3553032,564047,315526,637711,116648,0,11644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117756,0,265689,0,259213,1215067,0,0,42981,0,0,35323,415000,161007,8887075,31821
280659700300,Roslyn Union Free School District,Nassau,Independent Superintendent,06/30/2018,12,3143,4750954050,34624922,86978563,0,4673731,5260776,0,11207,0,0,0,0,0,0,0,0,0,0,2599808,0,0,0,0,0,0,0,0,0,15466,0,0,0,0,102755,0,0,0,0,0,0,0,396908,77033,671933,0,150,45836,0,0,72449,0,344048,101250663,0,6055612,0,0,0,0,0,0,0,0,0,0,0,0,0,1153024,0,0,0,268270,0,0,0,0,0,0,108727569,460790,0,0,4452860,0,113641219,29677954,2403662,0,0,0,92253,49436439,3048975,3386218,4849007,2005037,0,22119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759997,0,4282897,0,4209137,15077090,2033,21266,567289,14927,1063432,206591,3964945,998898,127099590,4452860
420672600300,Rotterdam-Mohonasen Central School District,Schenectady,Independent Superintendent,06/30/2018,12,2803,1482077510,58226358,22583133,0,3849126,0,0,0,0,0,0,0,0,0,0,0,0,0,234547,0,0,0,0,0,0,0,0,0,9008,0,0,0,0,0,0,0,0,0,0,0,0,1478064,610422,576715,0,0,945,0,0,10447,0,759144,30111551,0,21594742,0,0,0,0,0,0,0,0,0,0,0,0,0,1345721,0,0,0,931351,0,0,0,0,0,0,53983365,11166366,145000,0,1216058,0,66510789,4716145,1274876,0,21033,0,0,25118051,2623215,1773279,2549267,744681,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,0,0,0,0,0,0,0,0,0,0,0,789562,0,2025019,0,2006430,6157524,11472,60529,318022,14359,0,80338,4093075,2697691,57086437,1216058
120772700200,Roxbury Central School District,Delaware,Central,06/30/2018,12,268,463282769,0,5548388,0,367008,16172,0,21186,0,0,0,0,0,0,0,0,0,0,48422,0,0,0,0,0,0,0,0,0,6462,0,0,0,0,0,0,0,0,0,0,0,0,35163,0,26243,0,0,1692,0,0,170455,0,208329,6449520,0,4415626,0,0,0,0,0,525,0,0,0,0,0,0,0,291851,0,0,0,100982,0,0,0,0,0,0,11258504,0,0,0,262597,0,11521101,1954017,469765,0,237,0,0,4188127,462930,192508,529665,163299,0,99100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19094,0,0,0,1036510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34230,0,334593,0,322462,1867568,3387,2412,54074,2168,0,18249,0,0,11754395,276509
290672800100,Royalton-Hartland Central School District,Niagara,Independent Superintendent,06/30/2018,12,1219,482072652,2935000,7794766,0,2155531,27071,0,22869,0,0,0,0,0,0,0,0,0,0,147533,0,0,0,0,0,0,0,0,0,7091,0,0,0,0,0,0,0,0,0,0,0,0,33468,26624,181942,0,0,214,0,0,0,0,491326,10888435,0,13706141,0,0,0,0,0,0,0,0,0,0,0,0,0,559359,0,0,0,323976,0,0,0,0,0,0,25477911,0,0,0,108626,0,25586537,4444247,621065,0,0,0,0,12294798,1052929,551600,1806582,366975,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266812,0,846834,0,794307,2216522,0,0,46458,2033,0,58738,210000,86419,25669828,108626
260672900100,Rush-Henrietta Central School District,Monroe,Independent Superintendent,06/30/2018,12,5217,3741080248,12480000,67028881,0,7913384,6196078,0,26838,0,0,5270238,0,0,0,0,0,0,0,347148,0,0,0,0,0,0,0,0,0,51711,0,0,0,92408,0,0,0,0,0,0,0,160070,294893,566060,1119595,0,1508,85289,0,0,45606,0,2598837,91798544,0,39357930,0,0,0,0,0,0,0,0,0,0,0,0,0,2755176,0,0,0,1810107,0,0,0,0,0,0,135721757,0,0,0,10424847,0,146146604,17597121,2095741,0,4475,0,117975,60399708,7473122,4485022,8808599,1171509,0,26749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166202,0,0,0,0,0,5426,0,0,628,0,0,0,0,0,0,0,0,0,0,0,1978033,0,3676249,0,4104889,17026522,10654,110442,693411,5997,0,939246,1345000,352213,132594933,10426461
550550000000,Rye City School District,Westchester,City Public School,06/30/2018,12,3348,7782290183,26797672,75183746,0,2107045,436897,0,270903,0,0,835970,745635,0,0,0,0,0,0,744892,0,0,0,0,0,0,0,0,0,0,0,0,0,183608,0,0,0,0,0,0,0,0,197295,8471,2215732,0,0,69277,0,0,967961,0,328861,84296293,0,4048042,0,0,0,0,0,0,0,0,0,0,0,0,0,1142765,0,0,0,0,0,0,0,0,0,0,89487100,0,0,0,873660,0,90360760,7989309,2082852,0,612752,0,0,41594958,5230398,3821676,1504061,1729919,0,442380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906868,0,3667373,0,3316544,9846288,0,0,271931,31009,0,240462,3095000,866422,87257522,873660
