CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CP911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,19681,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CP99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,19794,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR2001,"Park And Recreational Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,CULTURE AND RECREATION FEES,,26822,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,-16940,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR2025,"Special Recreational Facility Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,CULTURE AND RECREATION FEES,,77985,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR210,"Petty Cash",BALANCE SHEET,CURRENT ASSETS,,,,400,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,3687,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR2410,"Rental of Real Property",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,RENTAL OF PROPERTY,,6593,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,396,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR2705,"Gifts And Donations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,GIFTS,,26000,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,11932,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,204193,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,1693,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,2032,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,3884,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,4375,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR71801,"Special Recreation Facilities-Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,144821,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR71804,"Special Recreation Facilities-Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,155694,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,24398,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,24398,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,-16592,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR90108,"State Retirement Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - STATE/LOCAL,Employee Benefits,64,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR90308,"Social Security Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,SOCIAL SECURITY,Employee Benefits,11079,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR90408,"Worker's Compensation, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,WORKER'S COMPENSATION,Employee Benefits,1459,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR90558,"Disability Insurance, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,DISABILITY INSURANCE,Employee Benefits,185,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,18127,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,-16592,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CR99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,55237,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,325063,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS2401,"Interest & Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,10627,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS8021,"Fund Equity - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,324824,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS8022,"Restated Fund Equity - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,324824,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS8029,"Fund Equity - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,325063,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS815,"Unemployment Insurance Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,62607,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS863,"Insurance Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,262456,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,CS90508,"Unemployment Insurance",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNEMPLOYMENT INSURANCE,Employee Benefits,10389,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE101,"Land",BALANCE SHEET,FIXED ASSETS,,,,368889,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE102,"Buildings",BALANCE SHEET,FIXED ASSETS,,,,768808,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE103,"Improvements Other Than Buildings",BALANCE SHEET,FIXED ASSETS,,,,24997730,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE104,"Machinery And Equipment",BALANCE SHEET,FIXED ASSETS,,,,5940706,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE105,"Construction Work In Progress",BALANCE SHEET,FIXED ASSETS,,,,4391787,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE112,"Accum Deprec, Buildings",BALANCE SHEET,FIXED ASSETS,,,,-372107,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE113,"Accum Depr, Imp Other Than Bld",BALANCE SHEET,FIXED ASSETS,,,,-12331814,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE114,"Accum Depr, Machinery & Equip",BALANCE SHEET,FIXED ASSETS,,,,-3176817,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE19504,"Taxes & Assess On Munic Prop, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,34115,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE19884,"Prov For Uncoll Accts Rec, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,MISCELLANEOUS GENERAL GOVERNMENT,Contractual,86100,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE19944,"Depreciation",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,MISCELLANEOUS GENERAL GOVERNMENT,Contractual,961547,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,356560,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE210,"Petty Cash",BALANCE SHEET,CURRENT ASSETS,,,,100,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE2150,"Sale of Electric Power",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,12299861,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE231,"Cash In Time Deposits Special Reserves",BALANCE SHEET,CURRENT ASSETS,,,,1092147,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE235,"Cash, Customers Deposits",BALANCE SHEET,CURRENT ASSETS,,,,75974,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,61831,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE2414,"Rental of Equipment",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,RENTAL OF PROPERTY,,27356,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE2705,"Gifts And Donations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,GIFTS,,577,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,1202265,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE389,"Allowance For Receivables (credit)",BALANCE SHEET,CURRENT ASSETS,,,,-96128,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,191172,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE445,"Inventory Of Materials And Supplies",BALANCE SHEET,CURRENT ASSETS,,,,1133715,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE480,"Prepaid Expenses",BALANCE SHEET,CURRENT ASSETS,,,,19990,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE489,"Miscellaneous Current Assets",BALANCE SHEET,CURRENT ASSETS,,,,260992,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,905654,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,754149,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE615,"Customers' Deposits",BALANCE SHEET,LIABILITIES,,,,75974,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE628,"Bonds Payable",BALANCE SHEET,LIABILITIES,,,,1602018,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,41681,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE631,"Due To Other Governments",BALANCE SHEET,LIABILITIES,,,,58628,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE689,"Other Long Term Debt",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,5576,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE800,"Contributions From Other Funds",BALANCE SHEET,EQUITY - CONTRIBUTIONS,,,,-16401633,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE8012,"Prior Period Adj -Increase In Net Position",CHANGE IN EQUITY,INCREASE IN EQUITY,,,,282981,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE8015,"Prior Period Adj -Decrease In Net Position",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,-401612,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE8021,"Net Position - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,19615658,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE8022,"Restated Net Position - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,20300251,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE8029,"Net Position - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,21380288,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE84101,"Electric And Power, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,ELECTRICITY,Personal Services,2864669,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE84104,"Electric And Power, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,ELECTRICITY,Contractual,5632626,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE84108,"Electric And Power, Emply Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,668826,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE878,"Capital Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,314002,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE884,"Reserve For Debt",BALANCE SHEET,EQUITY - RESERVED,,,,533437,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE909,"Retained Earnings",BALANCE SHEET,EQUITY - UNRESERVED,,,,36934483,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,133975,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,EE99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,927730,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX19104,"Unallocated Insurance, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,18826,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX19504,"Taxes & Assess On Munic Prop, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,162294,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,153834,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX210,"Petty Cash",BALANCE SHEET,CURRENT ASSETS,,,,50,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2140,"Metered Water Sales",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,1412743,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2144,"Water Service Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,16655,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2148,"Interest & Penalties On Water Rents",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,12563,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2378,"Service For Other Govts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,UTILITY CHARGES,,169325,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,5153,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2650,"Sales of Scrap & Excess Materials",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,1633,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2680,"Insurance Recoveries",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,1838,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX2801,"Interfund Revenues",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,22559,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX350,"Water Rents Receivable",BALANCE SHEET,CURRENT ASSETS,,,,126188,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,7935,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,167,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,1197,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,62580,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,10984,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,233528,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,114935,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,114935,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,-17721,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,18628,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83101,"Water Administration, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Personal Services,55095,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83104,"Water Administration, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Contractual,76217,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83201,"Source Supply Pwr & Pump, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Personal Services,19414,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83204,"Source Supply Pwr & Pump, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Contractual,8297,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83301,"Water Purification, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Personal Services,152662,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83304,"Water Purification, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Contractual,116894,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83401,"Water Trans & Distrib, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Personal Services,251446,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83402,"Water Trans & Distrib, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Equipment and Capital Outlay,4610,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX83404,"Water Trans & Distrib, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Contractual,71960,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX90108,"State Retirement, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - STATE/LOCAL,Employee Benefits,397,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX90308,"Social Security, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,SOCIAL SECURITY,Employee Benefits,36486,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX90408,"Workers Compensation, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,WORKER'S COMPENSATION,Employee Benefits,18093,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX90558,"Disability Insurance, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,DISABILITY INSURANCE,Employee Benefits,689,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,129320,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,-36349,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,FX99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,652425,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G19104,"Unallocated Insurance, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,54071,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G19504,"Taxes & Assess On Munic Prop, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,2097,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,2222343,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G210,"Petty Cash",BALANCE SHEET,CURRENT ASSETS,,,,50,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2120,"Sewer Rents",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,2993072,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2122,"Sewer Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,727336,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2128,"Interest & Penalties On Sewer Accts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,22905,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2374,"Sewer Serv Other Govts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,SANITATION CHARGES,,647751,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,98950,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2650,"Sales of Scrap & Excess Materials",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,7,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2680,"Insurance Recoveries",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,5693,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,622,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G2801,"Interfund Revenues",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,11358,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G360,"Sewer Rents Receivable",BALANCE SHEET,CURRENT ASSETS,,,,318215,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,273752,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,3218,2023-12-29
1999,090244000000,City of Plattsburgh,City,Clinton,12/31,G600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,302063,2023-12-29
