CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1997,300249000000,City of Rome,City,Oneida,12/31,EL2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,94,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,206578,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL389,"Allowance For Receivables (credit)",BALANCE SHEET,CURRENT ASSETS,,,,-24771,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,24283,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL626,"Bond Anticipation Notes Payable",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL628,"Bonds Payable",BALANCE SHEET,LIABILITIES,,,,218000,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL637,"Due To Employees' Retirement System",BALANCE SHEET,LIABILITIES,,,,12180,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL651,"Accrued Interest Payable",BALANCE SHEET,LIABILITIES,,,,5040,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL687,"Compensated Absences",BALANCE SHEET,LIABILITIES,,,,9777,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL690,"Overpayments & Clearing Account",BALANCE SHEET,LIABILITIES,,,,28,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL8012,"Prior Period Adj -Increase In Net Position",CHANGE IN EQUITY,INCREASE IN EQUITY,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL8015,"Prior Period Adj -Decrease In Net Position",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL8021,"Net Position - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,196539,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL8022,"Restated Net Position - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,196539,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL8029,"Net Position - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,297752,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL81601,"Refuse & Garbage, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Personal Services,453157,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL81604,"Refuse & Garbage, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Contractual,1035944,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL81608,"Refuse & Garbage, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,205766,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,48130,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL909,"Retained Earnings",BALANCE SHEET,EQUITY - UNRESERVED,,,,249622,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EL97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,13975,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES101,"Land",BALANCE SHEET,FIXED ASSETS,,,,145177,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES102,"Buildings",BALANCE SHEET,FIXED ASSETS,,,,14792087,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES1028,"Special Assessments Ad Valorem",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,REAL PROPERTY TAXES AND ASSESSMENTS,SPECIAL ASSESSMENTS,,4371,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES103,"Improvements Other Than Buildings",BALANCE SHEET,FIXED ASSETS,,,,8973688,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES104,"Machinery And Equipment",BALANCE SHEET,FIXED ASSETS,,,,1545265,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES105,"Construction Work In Progress",BALANCE SHEET,FIXED ASSETS,,,,10127153,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES112,"Accum Deprec, Buildings",BALANCE SHEET,FIXED ASSETS,,,,-7568201,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES113,"Accum Depr, Imp Other Than Bld",BALANCE SHEET,FIXED ASSETS,,,,-3878314,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES114,"Accum Depr, Machinery & Equip",BALANCE SHEET,FIXED ASSETS,,,,-921718,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES19894,"Other General Govt Support, Contract Exp",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES19944,"Depreciation",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,MISCELLANEOUS GENERAL GOVERNMENT,Contractual,590076,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,1848799,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES2120,"Sewer Rents",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,1160793,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES2122,"Sewer Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,936743,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES2128,"Int & Penalties On Sewer Accts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,12762,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,39141,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,7287,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,183127,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES360,"Sewer Rents Receivable",BALANCE SHEET,CURRENT ASSETS,,,,182401,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES370,"Special Assessments Receivable",BALANCE SHEET,CURRENT ASSETS,,,,395827,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES389,"Allowance For Receivables (credit)",BALANCE SHEET,CURRENT ASSETS,,,,-35693,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,391393,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,176875,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,15349,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES628,"Bonds Payable",BALANCE SHEET,LIABILITIES,,,,6889500,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,1974700,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES637,"Due To Employees' Retirement System",BALANCE SHEET,LIABILITIES,,,,4442,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES651,"Accrued Interest Payable",BALANCE SHEET,LIABILITIES,,,,60992,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES686,"Judgments And Claims Payable",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES687,"Compensated Absences",BALANCE SHEET,LIABILITIES,,,,6870,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES690,"Overpayments & Clearing Account",BALANCE SHEET,LIABILITIES,,,,728,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,33327,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES8012,"Prior Period Adj -Increase In Net Position",CHANGE IN EQUITY,INCREASE IN EQUITY,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES8019,"Residual Equity Transfers",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES802,"Contributions From Oth Sources",BALANCE SHEET,EQUITY - CONTRIBUTIONS,,,,5642918,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES8021,"Net Position - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,17071625,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES8022,"Restated Net Position - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,17071625,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES8029,"Net Position - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,17188831,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES81204,"Sanitary Sewers, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Contractual,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES81301,"Sewage Treatment And Disposal-Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Personal Services,355052,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES81304,"Sewage Treatment And Disposal-Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Contractual,939053,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES81308,"Sewage Treatment And Disposal-Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,108582,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,101437,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES884,"Reserve For Debt",BALANCE SHEET,EQUITY - RESERVED,,,,345944,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES909,"Retained Earnings",BALANCE SHEET,EQUITY - UNRESERVED,,,,11098532,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,234256,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,ES99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW101,"Land",BALANCE SHEET,FIXED ASSETS,,,,127094,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW102,"Buildings",BALANCE SHEET,FIXED ASSETS,,,,14824538,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW1028,"Special Assessments Ad Valorem",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,REAL PROPERTY TAXES AND ASSESSMENTS,SPECIAL ASSESSMENTS,,5961,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW103,"Improvements Other Than Buildings",BALANCE SHEET,FIXED ASSETS,,,,16656876,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW104,"Machinery And Equipment",BALANCE SHEET,FIXED ASSETS,,,,517472,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW105,"Construction Work In Progress",BALANCE SHEET,FIXED ASSETS,,,,1428296,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW112,"Accum Deprec, Buildings",BALANCE SHEET,FIXED ASSETS,,,,-3498789,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW113,"Accum Depr, Imp Other Than Bld",BALANCE SHEET,FIXED ASSETS,,,,-5780071,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW114,"Accum Depr, Machinery & Equip",BALANCE SHEET,FIXED ASSETS,,,,-517471,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW19504,"Taxes & Assess On Munic Prop, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,817724,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW19894,"Other General Govt Support, Contract Exp",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW19944,"Depreciation",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,MISCELLANEOUS GENERAL GOVERNMENT,Contractual,785923,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,1396704,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW2140,"Metered Water Sales",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,1283376,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW2142,"Unmetered Water Sales",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,2581302,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW2144,"Water Service Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,820,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW2148,"Interest & Penalties On Water Rents",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,UTILITY FEES,,16248,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,10172,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW350,"Water Rents Receivable",BALANCE SHEET,CURRENT ASSETS,,,,375968,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW370,"Special Assessments Receivable",BALANCE SHEET,CURRENT ASSETS,,,,121735,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW389,"Allowance For Receivables (credit)",BALANCE SHEET,CURRENT ASSETS,,,,-27019,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW3989,"St Aid - Other Home And Community Service",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - COMMUNITY SERVICES,,15000,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,40327,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW615,"Customers' Deposits",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW626,"Bond Anticipation Notes Payable",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW628,"Bonds Payable",BALANCE SHEET,LIABILITIES,,,,3123000,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,249439,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW631,"Due To Other Governments",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW637,"Due To Employees' Retirement System",BALANCE SHEET,LIABILITIES,,,,11254,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW651,"Accrued Interest Payable",BALANCE SHEET,LIABILITIES,,,,45078,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW687,"Compensated Absences",BALANCE SHEET,LIABILITIES,,,,24694,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW690,"Overpayments & Clearing Account",BALANCE SHEET,LIABILITIES,,,,11459,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,13514,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW8012,"Prior Period Adj -Increase In Net Position",CHANGE IN EQUITY,INCREASE IN EQUITY,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW8015,"Prior Period Adj -Decrease In Net Position",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW8019,"Residual Equity Transfers",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW802,"Contributions From Oth Sources",BALANCE SHEET,EQUITY - CONTRIBUTIONS,,,,385748,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW8021,"Net Position - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,21701402,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW8022,"Restated Net Position - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,21701402,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW8029,"Net Position - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,22106568,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,203052,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW83101,"Water Administration-Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Personal Services,78915,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW83104,"Water Administration-Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Contractual,236341,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW83201,"Source Supply Pwr & Pump, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Personal Services,284889,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW83204,"Source Supply Pwr & Pump Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Contractual,377545,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW83401,"Transportation And Distribution-Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Personal Services,338051,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW83404,"Transportation And Distribution-Contr Expe",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,UTILITIES,WATER,Contractual,141006,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW83408,"Transportation And Distribution-Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,234104,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW863,"Insurance Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,340,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW884,"Reserve For Debt",BALANCE SHEET,EQUITY - RESERVED,,,,185587,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW909,"Retained Earnings",BALANCE SHEET,EQUITY - UNRESERVED,,,,21331841,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,213216,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,EW99019,"Transfers, Other Funds",STATEMENT OF EXPENDITURES AND OTHER USES,OTHER USES,OTHER USES,TRANSFERS,Interfund Transfer,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H19972,"General Govt, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H2705,"Gifts And Donations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,GIFTS,,145000,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,306875,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H3097,"St Aid-Capital Projects",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MISCELLANEOUS STATE AID,,1457247,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H31202,"Police, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,68560,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H34102,"Fire, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Equipment and Capital Outlay,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H3501,"St Aid, Consolidated Highway Aid",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,574475,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H4097,"Fed Aid - Cap Projects",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,MISCELLANEOUS FEDERAL AID,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H450,"Investments In Securities",BALANCE SHEET,CURRENT ASSETS,,,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H45402,"Ambulance, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,EMERGENCY RESPONSE,Equipment and Capital Outlay,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,0,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H51102,"Maint of Streets, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,2839386,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H51122,"Perm Improve Highway, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,1506369,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H51202,"Maint of Bridges, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,632,2023-12-29
1997,300249000000,City of Rome,City,Oneida,12/31,H5710,"Serial Bonds",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,PROCEEDS OF DEBT,SALE OF OBLIGATIONS,,1353800,2023-12-29
