CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1998,300254000000,City of Sherrill,City,Oneida,12/31,EE909,"Retained Earnings",BALANCE SHEET,EQUITY - UNRESERVED,,,,2472415,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,EE97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,30828,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G19104,"Unallocated Insurance, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,7330,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,248062,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G2120,"Sewer Rents",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,310392,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G2128,"Interest & Penalties On Sewer Accts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,2996,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G2374,"Sewer Serv Other Govts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,SANITATION CHARGES,,22690,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,11696,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,350,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G360,"Sewer Rents Receivable",BALANCE SHEET,CURRENT ASSETS,,,,46132,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,3533,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,18670,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G631,"Due To Other Governments",BALANCE SHEET,LIABILITIES,,,,8929,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,217255,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,217255,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,263062,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G81104,"Sewer Administration, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Contractual,12099,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G81301,"Sewage Treat Disp, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Personal Services,86647,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G81304,"Sewage Treat Disp, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Contractual,79231,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G81501,"Joint Sewer Project, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Personal Services,3978,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G81504,"Joint Sewer Project, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,SEWER,Contractual,1205,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G90108,"State Retirement, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,RETIREMENT - STATE/LOCAL,Employee Benefits,555,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G90308,"Social Security , Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,SOCIAL SECURITY,Employee Benefits,6834,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G90408,"Worker's Compensation, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,WORKER'S COMPENSATION,Employee Benefits,5017,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G90608,"Hospital & Medical (dental) Ins, Empl Bnft",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,MEDICAL INSURANCE,Employee Benefits,17765,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G910,"Unreserved Fund Balance Appropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,123893,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,139169,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G97106,"Debt Principal, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,DEBT PRINCIPAL,Debt Principal,75000,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,G97107,"Debt Interest, Serial Bonds",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,DEBT SERVICE,INTEREST ON DEBT,Debt Interest,6656,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,2651,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H230,"Cash Special Reserves",BALANCE SHEET,CURRENT ASSETS,,,,131553,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,11712,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H39972,"Other Public Safety, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Equipment and Capital Outlay,107997,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,0,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,0,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,230414,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,230414,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,134204,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H878,"Capital Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,131553,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,H911,"Unreserved Fund Balance Unappropriated",BALANCE SHEET,EQUITY - UNRESERVED,,,,2651,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K102,"Buildings",BALANCE SHEET,FIXED ASSETS,,,,5957892,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K103,"Improvements Other Than Buildings",BALANCE SHEET,FIXED ASSETS,,,,256800,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K104,"Machinery And Equipment",BALANCE SHEET,FIXED ASSETS,,,,1806049,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K151,"Invest General Fxd Assets-Bonds And Notes",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,2474593,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K152,"Invest General Fxd Assets-Current App",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,1728798,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K153,"Invest General Fxd Assets-Gifts",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,6800,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K156,"Invest General Fxd Assets-State Aid",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,491400,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K157,"Invest General Fxd Assets-Federal Aid",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,3262650,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,K158,"Invest General Fxd Assets-Other",BALANCE SHEET,EQUITY IN FIXED ASSETS,,,,56500,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,TA20,"Group Insurance",BALANCE SHEET,CURRENT LIABILITIES,,,,1169,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,TA200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,3361,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,TA30,"Guaranty & Bid Deposits",BALANCE SHEET,CURRENT LIABILITIES,,,,2200,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,TA460,"Deferred Comp Plan Assets",BALANCE SHEET,TRUST ASSETS,,,,0,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,TA85,"Other Funds (specify)",BALANCE SHEET,CURRENT LIABILITIES,,,,-8,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,W125,"Amts To Be Prov For Long-Term",BALANCE SHEET,PROVISION FOR LONG TERM LIABILITIES,,,,363695,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,W628,"Bonds Payable",BALANCE SHEET,LIABILITIES,,,,360000,2023-12-29
1998,300254000000,City of Sherrill,City,Oneida,12/31,W687,"Compensated Absences",BALANCE SHEET,LIABILITIES,,,,3695,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1001,"Real Property Taxes",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,REAL PROPERTY TAXES AND ASSESSMENTS,REAL PROPERTY TAXES,,22463546,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A10101,"Legislative Board, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,299128,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A10102,"Legislative Board, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,4973,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A10104,"Legislative Board, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,8009,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1051,"Gain From Sale of Tax Acq Property",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER REAL PROPERTY TAX ITEMS,GAIN FROM SALE OF TAX ACQUIRED PROPERTY,,611843,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1081,"Other Payments In Lieu of Taxes",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER REAL PROPERTY TAX ITEMS,PAYMENTS IN LIEU OF TAXES,,7491505,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1090,"Interest & Penalties On Real Prop Taxes",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER REAL PROPERTY TAX ITEMS,INTEREST & PENALTIES,,1573683,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1120,"Non Prop Tax Dist By County",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,SALES AND USE TAX,SALES TAX DISTRIBUTION,,44169983,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1130,"Utilities Gross Receipts Tax",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,SALES AND USE TAX,UTILITIES GROSS RECEIPTS TAX,,2176201,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A11301,"Traffic Viol Bureau, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,189751,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A11302,"Traffic Viol Bureau, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,7153,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A11304,"Traffic Viol Bureau, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,155936,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1170,"Franchises",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER NON-PROPERTY TAXES,FRANCHISES,,944953,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A12101,"Mayor, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,467363,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A12102,"Mayor, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,7075,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A12104,"Mayor, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,19588,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1230,"Treasurer Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,82038,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1232,"Tax Collector Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,692814,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1250,"Assessors Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1255,"Clerk Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,50505,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1289,"Other General Departmental Income",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,129872,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13101,"Dir of Finance, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,691143,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13102,"Dir of Finance, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,28698,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13104,"Dir of Finance, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,185844,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13201,"Auditor, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,144846,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13202,"Auditor, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,6114,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13204,"Auditor, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,6524,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13251,"Treasurer, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13401,"Budget, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,147607,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13402,"Budget, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,771,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13404,"Budget, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,24979,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13451,"Purchasing, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,287477,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13452,"Purchasing, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,2920,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13454,"Purchasing, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,21556,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13551,"Assessment, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,451937,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13552,"Assessment, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,8774,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13554,"Assessment, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,127071,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13624,"Tax Advertising, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,166416,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A13704,"Discount On Taxes",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14101,"Clerk,pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,166066,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14102,"Clerk,equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14104,"Clerk,contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,12191,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14201,"Law, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,884702,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14202,"Law, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,14391,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14204,"Law, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,133844,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14301,"Personnel, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,211058,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14302,"Personnel,equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,1820,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14304,"Personnel, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,140678,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14401,"Engineer, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14402,"Engineer, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14404,"Engineer, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14501,"Elections, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Personal Services,125184,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14502,"Elections, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Equipment and Capital Outlay,0,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14504,"Elections, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ADMINISTRATION,Contractual,74369,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14901,"Public Works Admin, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,500800,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14902,"Public Works Admin, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,2816,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A14904,"Public Works Admin, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,24419,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1520,"Police Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,918482,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1540,"Fire Inspection Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,39324,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1550,"Public Pound Charges, Dog Control Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,9423,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1570,"Charges For Demolition of Unsafe Buildings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,2400,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A16201,"Operation of Plant, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,2983495,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A16202,"Operation of Plant, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,9635,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A16204,"Operation of Plant, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,2240624,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A16801,"Central Data Process Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,212357,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A16802,"Central Data Process & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,11340,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A16804,"Central Data Process, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,54937,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1710,"Public Works Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,268189,2023-12-29
1998,310255000000,City of Syracuse,City,Onondaga,06/30,A1720,"Parking Lots & Garages-Taxable",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,TRANSPORTATION FEES,,3939787,2023-12-29
